source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,ruwe,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,wise_cc_flags,wise_ext_flag,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,distance_invparallax_pc,M_G_invparallax,heph_cmd_main_sequence,T_colorfit_K,baseline_rms_mag,Fbol_fit_Wm2,mir_resid_proxy,saturation_flag,template_id,_origin,w2mpro_raw
2210840501590321792,5.031558,5.0358152,5.0140295,1255.9609,699.99164,582.8097,0.021785736,0.8175041,4.951,0.249,4.983013536384272,0.098,5.017,0.015,4.889,0.03,0,0.0,4.923,0.037,5.003,0.044,4.967,0.017,95.57552870993077,0.1298244542417492,True,12000.0,0.084974014256502,4.859397332857656e-10,0.0641955046620488,True,0.0,template,4.775
2437910577801159424,4.9926295,4.978807,4.977981,930.5161,646.15936,81.566284,0.00082588196,0.866635,4.923,0.193,4.984811685305867,0.094,5.022,0.015,4.945,0.03,0,0.0,5.096,0.218,5.06,0.082,4.964,0.024,70.85549250520249,0.7407618945317402,True,8050.397746417033,0.0432537868143453,1.707737660738058e-10,0.1419514008440892,True,12.0,template,4.777
205334041305995648,6.0527635,6.02465,6.073102,2454.467,1381.6132,1238.2057,-0.0484519,0.949955,6.15,0.108,6.127400632432368,0.032,6.19,0.015,6.128,0.055,0000,0.0,6.048,0.034,6.103,0.038,6.107,0.021,98.809012217923,1.0787807113728274,True,12000.0,0.0243348120016696,1.7172019259335222e-10,,,,validation,6.063
5372082838294397952,5.2022867,5.3268156,4.982537,1995.0325,1768.2454,952.604,0.3442788,1.1845131,4.62,0.289,4.678039507956814,0.068,4.679,0.015,4.619,0.023,0000,0.0,4.806,0.037,4.813,0.016,4.64,0.018,58.1977130079893,1.3777571072939914,True,7498.73438116446,0.0726030736269875,1.8358151578401492e-10,,,,validation,4.436
4493790166883346432,6.4635496,6.469739,6.4221506,3113.3962,1451.5331,1900.4246,0.04758835,0.953087,6.415,0.082,6.359746638052827,0.023,6.417,0.016,6.421,0.057,0,0.0,6.33,0.02,6.369,0.034,6.363,0.018,93.59276726804764,1.607338158496674,True,12000.0,0.0216785547101429,1.3510263211157348e-10,0.0780079932960182,True,29.0,template,6.327
6749868489550154112,6.536455,6.610766,6.3718004,2787.799,866.686,1188.2742,0.23896551,1.0560426,6.052,0.115,6.021868258589657,0.036,6.11,0.016,6.107,0.052,00p0,0.0,6.205,0.02,6.129,0.031,6.076,0.021,88.11822156318877,1.811126382679408,True,8103.5088788656,0.0165569839724461,6.246952457938372e-11,,,,validation,5.943
3542459686821115136,6.832999,6.8868437,6.700827,2543.6145,971.3965,1276.3137,0.18601656,0.8397523,6.452,0.079,6.421541858163201,0.024,6.514,0.016,6.386,0.065,0,0.0,6.556,0.019,6.505,0.034,6.482,0.026,93.93218804943088,1.968926805610508,True,9238.920778301155,0.0090733841023497,6.033472316846569e-11,0.0600903578391198,True,36.0,template,6.397
2128851225177806080,6.7304435,6.8495655,6.494307,4361.423,1634.0396,1963.924,0.35525846,0.9377035,6.104,0.098,6.091349703006416,0.035,6.123,0.015,6.05,0.036,0,0.0,6.189,0.019,6.125,0.016,6.091,0.016,83.99954618359303,2.109058801267601,True,8702.249454668641,0.0179886462791297,7.371688000363245e-11,0.0845559246668194,True,39.0,template,6.022
744772141153246720,6.7849417,6.8788805,6.5887456,3848.5688,2108.717,2534.6648,0.2901349,0.9407845,6.283,0.086,6.2083006514956995,0.026,6.291,0.015,6.057,0.049,0000,0.0,6.345,0.03,6.3,0.023,6.247,0.021,81.58739244335882,2.2268264341295385,True,8702.24945466862,0.0276381699642392,6.368424733976582e-11,,,,validation,6.155
6345402485751622912,7.044976,7.282885,6.642492,5415.246,1479.1514,2196.3096,0.64039326,17.438795,5.952,0.113,5.937371071924899,0.045,5.926,0.015,5.855,0.041,0000,0.0,6.205,0.019,6.03,0.031,5.925,0.023,87.20625950115777,2.3422377055409065,True,6137.713746533194,0.0715944198747087,3.587690365133053e-11,,,,validation,5.847
6445028718949194240,7.2624493,7.426811,6.9586825,3346.8027,1230.4034,1221.8744,0.46812868,13.704734,6.429,0.08,6.411822425226703,0.024,6.448,0.015,6.444,0.061,0000,0.0,6.658,0.023,6.522,0.038,6.464,0.033,92.44596030201176,2.43300960932104,True,7104.037980766942,0.0280919429302288,3.083869541635042e-11,,,,validation,6.386
3728478706139382016,7.1405296,7.2566175,6.915092,4685.632,2652.3333,1914.1583,0.34152555,1.0196005,6.594,0.07,6.55540376570666,0.022,6.624,0.016,6.513,0.072,0,0.0,6.68,0.018,6.649,0.042,6.604,0.017,83.96455516566051,2.520049642584468,True,9191.384776353823,0.0056915799130038,5.2740654027129566e-11,0.0404657881187491,True,47.0,template,6.548
6697336607113232768,7.450173,7.5828056,7.194432,3781.935,1843.4445,1577.4845,0.38837385,1.1449353,6.787,0.071,6.75900194748986,0.022,6.829,0.016,6.843,0.083,0000,0.0,6.954,0.018,6.863,0.024,6.791,0.017,92.8152950713516,2.612075251570415,True,7543.987657782311,0.0410408604614632,2.637314557230428e-11,,,,validation,6.775
1786774019397408768,5.699369,5.8527293,5.417825,886.6954,335.27393,252.23042,0.4349041,1.0689087,4.92,0.234,4.969526370050372,0.101,5.008,0.015,4.873,0.029,0000,0.0,5.14,0.037,4.99,0.023,4.96,0.027,39.890979678965394,2.694995488801249,True,7295.37524347541,0.0330873937906321,1.3632374996361704e-10,,,,validation,4.76
2292510850908047360,7.502122,7.6517253,7.2244515,1304.0977,398.13016,659.54895,0.42727375,1.0544454,6.734,0.072,6.712930857521232,0.021,6.789,0.016,6.721,0.051,hh00,0.0,6.953,0.043,6.781,0.031,6.773,0.02,88.65791068978447,2.76353453744764,True,7295.375243475406,0.0473998705991248,2.475941907831973e-11,,,,validation,6.724
3569041067617353856,7.478309,7.6886544,7.1099167,6400.002,2240.4893,4303.643,0.57873774,0.98865044,6.424,0.08,6.430380863810852,0.025,6.494,0.017,6.448,0.063,0000,0.0,6.746,0.02,6.572,0.027,6.478,0.023,84.80558992419385,2.836186602323721,True,6254.496040794914,0.0462763637034627,2.227180467261783e-11,,,,validation,6.407
3356277115149953280,7.729843,7.973934,7.3249483,2887.816,1756.4783,1954.5981,0.64898586,1.1884605,6.609,0.068,6.581228871053888,0.022,6.646,0.018,6.577,0.1,0000,0.0,6.862,0.029,6.715,0.02,6.624,0.021,92.48486746047736,2.8994896074422414,True,6569.851115402051,0.0494487098903881,2.1743271647603487e-11,,,,validation,6.577
1845977154281033984,7.6626225,7.887546,7.276844,5654.0625,2880.2773,2587.6614,0.61070204,1.0259501,6.618,0.069,6.567865533054578,0.023,6.625,0.016,6.542,0.056,hh00,0.0,6.853,0.026,6.636,0.016,6.604,0.021,87.43177823085654,2.954275943126378,True,6450.107948860846,0.0796708501359575,2.177649234682237e-11,,,,validation,6.562
3258422126463146496,7.842375,8.051506,7.4792852,3677.275,2294.3267,2952.1282,0.5722208,9.3636,6.857,0.067,6.818068481004934,0.02,6.875,0.016,6.879,0.089,0000,0.0,7.134,0.026,6.931,0.057,6.859,0.027,92.88817848897578,3.0025727671515305,True,6185.767097088524,0.0806922391158695,1.4576557754357505e-11,,,,validation,6.84
174053622686394112,7.7499614,7.9560113,7.385258,5947.128,3623.3306,3896.7993,0.5707531,1.0915385,6.735,0.074,6.717437897071897,0.023,6.786,0.017,6.76,0.084,0000,0.0,6.959,0.02,6.804,0.029,6.762,0.016,86.76309198372074,3.058286296962546,True,7064.49698830196,0.049019896944859,2.312948128990457e-11,,,,validation,6.729
4751661549521431936,7.524661,7.7346373,7.1611066,4750.3154,1506.0236,2310.6326,0.5735307,0.94051826,6.555,0.078,6.502990152752478,0.023,6.579,0.015,6.454,0.056,0000,0.0,6.841,0.024,6.665,0.044,6.612,0.023,76.80045387297515,3.0978420669032367,True,6671.641783579823,0.025677268110317,2.328168464088705e-11,,,,validation,6.489
1332953343812327552,7.7683716,8.010486,7.301278,2305.1616,1654.5657,2492.2778,0.70920753,1.440916,6.531,0.084,6.508313200414469,0.025,6.535,0.016,6.454,0.055,0000,0.0,6.811,0.023,6.613,0.02,6.541,0.018,83.97722819389146,3.1475639203148766,True,6234.682909149292,0.068382502669008,2.0985469465155345e-11,,,,validation,6.495
2090731397562176128,8.069854,8.375167,7.5933495,4865.498,2706.876,3719.0022,0.78181744,0.99557596,6.703,0.07,6.712930857521232,0.023,6.735,0.016,6.686,0.068,hh00,0.0,7.067,0.018,6.831,0.024,6.734,0.018,94.39564207866142,3.195094275590012,True,5675.8425636014,0.0918281939962357,1.384519110242198e-11,,,,validation,6.724
6220433609046788480,8.049594,8.249983,7.6953607,3315.3308,1664.3994,1867.4507,0.5546222,1.1250267,7.085,0.031,7.095,0.02,7.106,0.017,7.031,0.077,0000,0.0,7.354,0.024,7.197,0.047,7.125,0.024,91.652697980223,3.238867730940518,True,6671.641783579828,0.056058650971104,1.3997973445698604e-11,,,,validation,7.095
5895430959900260736,8.21683,8.4161825,7.8671465,5016.718,2571.7542,2366.675,0.549036,0.9198902,7.28,0.031,7.298,0.02,7.312,0.017,7.342,0.103,0h00,0.0,7.542,0.019,7.451,0.053,7.325,0.023,96.98038867083486,3.2834103984183827,True,6813.059844288944,0.0459640838852352,1.231869872394254e-11,,,,validation,7.298
188109504461335808,8.310115,8.499131,7.7281003,433.90723,1902.2202,2684.964,0.7710309,8.664181,6.831,0.069,6.817156537887975,0.019,6.86,0.017,6.697,0.083,0000,0.0,7.221,0.021,6.914,0.023,6.867,0.02,99.60690968320104,3.318667668664628,True,5513.817022034117,0.1020081043120826,1.138363903129734e-11,,,,validation,6.839
6506505197195859968,8.280778,8.48954,7.9155335,5816.201,2902.2249,3244.978,0.57400656,1.0681778,7.222,0.035,7.311,0.019,7.317,0.019,7.272,0.119,0000,0.0,7.55,0.019,7.388,0.038,7.329,0.021,96.7491132015083,3.3525430350830607,True,6765.171988810389,0.0649058342559592,1.2132403606928596e-11,,,,validation,7.311
271083015576372096,6.851937,7.0153112,6.4038167,3590.0747,547.6717,440.3375,0.61149454,1.0837044,5.685,0.119,5.677797132808643,0.041,5.683,0.016,5.619,0.037,hh00,1.0,5.964,0.027,5.719,0.036,5.666,0.018,49.20576179370455,3.3918572007261467,True,5971.510850986829,0.0751750995813837,4.299321911465079e-11,,,,validation,5.553
817086883473388672,8.384538,8.617105,7.989021,5562.935,3122.7666,4004.7002,0.6280837,1.014416,7.204,0.036,7.294,0.02,7.313,0.018,7.261,0.112,0000,0.0,7.527,0.021,7.357,0.018,7.312,0.021,98.0770590236294,3.4267008277579407,True,6837.292482994891,0.0627897456927134,1.2870284609468626e-11,,,,validation,7.294
2881270705919758976,7.6628127,7.876752,7.289928,4077.2717,2577.6694,1973.938,0.58682394,1.0757769,6.496,0.217,6.578555232154598,0.067,6.67,0.024,6.442,0.098,hh00,0.0,6.798,0.032,6.64,0.031,6.582,0.024,69.21306620292847,3.461872253426659,True,6825.151634452276,0.0652482808041943,2.547598980032221e-11,,,,validation,6.574
2714226164918517888,8.422318,8.594845,7.859072,295.88867,850.1241,1911.6334,0.7357726,8.995303,6.92,0.055,7.026,0.021,7.045,0.016,6.873,0.079,0000,0.0,7.359,0.018,7.053,0.031,7.017,0.023,96.81897232140872,3.492515657303887,True,5605.091917487289,0.1118658452504971,1.0218181097838407e-11,,,,validation,7.026
152542296164043008,8.158048,8.478612,7.664209,4511.891,2564.9067,2632.0283,0.81440306,3.1214914,6.684,0.077,6.706624394028263,0.023,6.681,0.023,6.524,0.159,0000,1.0,7.119,0.02,6.792,0.015,6.774,9.995,84.40869142962629,3.526112162275428,True,5581.951945998632,0.1014612521492922,1.353396609795992e-11,,,,validation,6.717
1264907730264836224,8.065765,8.305363,7.605594,2710.1365,2384.8372,2462.5671,0.69976854,2.158404,6.727,0.062,6.6931235787244825,0.021,6.735,0.015,6.69,0.052,0000,0.0,7.079,0.02,6.811,0.017,6.766,0.017,79.56659832630163,3.562111043658142,True,5840.598987230437,0.0798918937341396,1.4755373817150408e-11,,,,validation,6.702
6891845020131791104,7.8487716,8.105878,7.4244347,4870.7295,1518.4434,2625.0527,0.6814432,0.91515946,6.605,0.071,6.653618296261142,0.022,6.702,0.016,6.61,0.076,h000,0.0,6.974,0.018,6.74,0.033,6.679,0.023,71.02169516758704,3.591816430184484,True,5998.499616688426,0.0793493360972325,1.650580814582203e-11,,,,validation,6.658
5825293319323469824,8.499242,8.782443,8.046727,8072.2314,5997.314,5725.0327,0.73571587,0.9967168,7.096,0.039,7.182,0.019,7.178,0.017,7.039,0.083,0h00,0.0,7.573,0.018,7.311,0.033,7.235,0.026,94.65713291411384,3.618475270438623,True,5636.287718437363,0.0828657644977442,8.503548241346327e-12,,,,validation,7.182
6342346358822630400,7.942393,8.277995,7.4330344,6296.418,2229.305,2364.1475,0.8449607,0.8469185,6.474,0.079,6.477282830961332,0.023,6.488,0.016,6.413,0.053,0000,0.0,6.863,0.021,6.573,0.023,6.475,0.027,72.11073827721266,3.6523932903219753,True,5272.609172971003,0.1113691039289032,1.468189594964076e-11,,,,validation,6.46
5768603427465996416,8.254332,8.512879,7.8211823,4528.5884,2471.5042,3476.5112,0.6916971,1.0439224,7.01,0.052,7.004,0.021,7.01,0.016,7.011,0.071,0000,0.0,7.34,0.027,7.101,0.049,7.048,0.023,82.10776298758933,3.682410899951499,True,6025.766494746416,0.0771726178813549,1.1708606671827506e-11,,,,validation,7.004
2951961778807656320,8.365517,8.59286,7.976107,4863.57,3324.8843,3464.8748,0.6167531,0.9354786,7.262,0.036,7.294,0.02,7.346,0.02,7.148,0.113,0000,0.0,7.6,0.018,7.379,0.042,7.318,0.018,85.3318350130404,3.70996157504384,True,6118.728586466707,0.0747367278770955,9.575684805604723e-12,,,,validation,7.294
297045096447719040,6.999839,7.2736506,6.554308,5224.6284,2714.3838,1647.3097,0.7193427,0.92315376,5.78,0.134,5.761834062263307,0.048,5.791,0.014,5.735,0.043,0000,0.0,6.048,0.021,5.824,0.018,5.784,0.023,44.83183193089613,3.741906572543199,True,6294.5538375928345,0.0639164033483459,4.466437170546495e-11,,,,validation,5.648
5040507858341584768,8.729333,8.631022,7.7793155,1728.87,39.29632,172.51125,0.851707,1.1498325,6.804,0.069,6.811687089920039,0.02,6.875,0.017,6.762,0.068,0000,0.0,7.211,0.021,6.96,0.038,6.869,0.02,98.27794250044332,3.767052721381919,True,5605.091917487281,0.0834923208691854,1.1656907293798011e-11,,,,validation,6.833
5454470275350136064,7.8700733,8.166942,7.3978157,5264.058,2135.5737,3276.607,0.76912594,1.6900462,6.466,0.08,6.447183702102283,0.024,6.494,0.016,6.335,0.054,0000,0.0,6.891,0.023,6.621,0.049,6.508,0.021,65.41600027115494,3.791653367278812,True,5306.568372077806,0.0778077415800666,1.4500653421575527e-11,,,,validation,6.426
5950950009270618624,7.6379457,7.8611236,7.2527127,3598.3909,1825.8042,1771.6693,0.60841084,0.8400862,6.589,0.073,6.570537237778002,0.022,6.62,0.018,6.51,0.056,0000,0.0,6.859,0.02,6.64,0.044,6.599,0.021,58.02811555443311,3.819753363944514,True,6335.199145140588,0.0724831027962168,2.026304443867461e-11,,,,validation,6.565
3025295321725752576,8.012109,8.263296,7.5937614,3664.0127,1282.5354,1417.371,0.6695347,1.093477,6.868,0.05,6.854635587976738,0.019,6.895,0.018,6.853,0.074,0h00,0.0,7.156,0.024,7.011,0.055,6.905,0.023,68.0238667027218,3.8488024247975634,True,6428.865070819764,0.0599105781555984,1.5494700558148395e-11,,,,validation,6.88
2093071536262302976,8.657003,8.960763,8.1767845,6836.0854,3396.6182,4263.5293,0.78397846,0.9059123,7.226,0.037,7.272,0.019,7.266,0.017,7.183,0.097,0000,0.0,7.63,0.035,7.279,0.061,7.274,0.016,90.56918612497024,3.872100674536864,True,5498.931509086732,0.1285767386046904,7.523462094599663e-12,,,,validation,7.272
2629165746370412800,8.833027,9.076978,8.425319,4231.8335,1859.9766,3601.356,0.651659,1.027897,7.664,0.031,7.722,0.021,7.701,0.021,7.528,0.157,0,0.0,7.985,0.026,7.773,0.053,7.775,0.059,96.9084294486134,3.901219223941421,True,6898.736062694915,0.0674434504234008,8.50917349651786e-12,0.0472757728982538,True,74.0,template,7.722
5788712941084796160,8.907004,9.188648,8.425916,4116.573,1517.4979,1272.1813,0.7627325,1.3902243,7.478,0.033,7.515,0.021,7.49,0.018,7.402,0.092,0000,0.0,7.917,0.032,7.622,0.04,7.549,0.042,99.09001773418916,3.9268544693150993,True,5411.506026388219,0.1079457048551948,5.56513329706262e-12,,,,validation,7.515
5233038357334359936,8.232277,8.516629,7.775568,2317.064,689.32574,1221.7208,0.7410612,0.8997254,6.902,0.06,6.904297725266321,0.02,6.928,0.016,6.846,0.054,0000,0.0,7.279,0.02,7.08,0.026,6.945,0.016,71.86716424945132,3.94962445646709,True,5667.881083329062,0.0830081137745584,1.1194733969617225e-11,,,,validation,6.934
1011910929347393792,8.444105,8.743136,7.975845,5787.3096,4231.7236,4406.268,0.76729155,1.4196668,7.048,0.048,7.142,0.02,7.143,0.017,7.242,0.103,0000,0.0,7.436,0.027,7.186,0.016,7.138,0.024,78.33075218781889,3.974443515158113,True,5971.510850986819,0.0924113221037776,1.0844280234136402e-11,,,,validation,7.142
4705838474720188672,8.632758,8.871508,8.229884,4705.447,1590.7375,2326.6,0.6416235,0.9727314,7.449,0.033,7.523,0.02,7.522,0.018,7.45,0.117,0,0.0,7.822,0.021,7.602,0.033,7.584,0.021,84.3756470706991,4.001672417876804,True,6569.851115402052,0.0649133771906016,9.099772266019298e-12,0.1153503452424455,True,76.0,template,7.523
180084027351378560,8.696155,9.03219,8.189066,2693.6582,768.33997,1117.4816,0.8431244,3.0116577,7.217,0.037,7.255,0.022,7.249,0.017,7.319,0.125,0000,0.0,7.631,0.018,7.403,0.034,7.281,0.026,85.9150477604521,4.025808820716357,True,5543.863889109245,0.0829526554781345,7.780093704685567e-12,,,,validation,7.255
3107482372796961024,8.494412,8.746999,8.075267,3097.9292,1058.3381,1401.9948,0.67173195,1.1071823,7.291,0.028,7.341,0.019,7.329,0.018,7.351,0.15,0000,0.0,7.663,0.021,7.411,0.044,7.33,0.033,77.3315179093067,4.05262932573163,True,5675.842563601409,0.1078380310042693,7.578270486397691e-12,,,,validation,7.341
1900442940229593216,7.359045,7.590496,6.877292,1644.0402,3951.5493,3487.1462,0.7132039,5.741473,5.982,0.131,5.996352233506348,0.042,6.033,0.015,5.971,0.043,dd00,0.0,6.341,0.021,6.082,0.024,6.007,0.015,45.38113760173418,4.074668107706792,True,5667.881083329044,0.0789392456299971,2.7925790727089807e-11,,,,validation,5.914
6675910939417506432,8.834776,9.120788,8.380945,5675.5083,3719.9985,4323.9756,0.7398424,0.97340983,7.512,0.032,7.588,0.019,7.581,0.019,7.71,0.182,0000,0.0,7.912,0.018,7.657,0.042,7.61,0.029,88.42427198579657,4.10191853564651,True,5935.952168431095,0.0894640339679739,6.734344297982254e-12,,,,validation,7.588
41609166424575360,8.118742,8.37146,7.695602,3176.6814,2017.3304,1948.9686,0.675858,0.9901528,6.861,0.248,6.90983831594383,0.021,6.966,0.018,6.871,0.091,0000,1.0,7.227,0.026,6.992,0.021,6.958,0.016,62.96553029259426,4.123227673410193,True,6244.5716557630985,0.0786093547810963,1.4276340064796764e-11,,,,validation,6.94
3291710592612009216,8.436048,8.708513,7.995929,2355.3242,950.2485,1168.7401,0.7125845,1.1874206,7.211,0.045,7.221,0.027,7.243,0.02,7.096,0.119,HH00,0.0,7.493,0.023,7.288,0.02,7.216,0.024,72.09375679560942,4.1465597143095,True,6166.443589521763,0.0873363354622984,1.0863178900926242e-11,,,,validation,7.221
121303624630492416,8.994208,9.263784,8.55807,5442.24,2019.2266,3286.1506,0.7057142,0.9130839,7.762,0.026,7.811,0.021,7.804,0.019,7.718,0.161,0h00,0.0,8.075,0.021,7.85,0.017,7.802,0.021,92.24157174836655,4.16957452749204,True,6205.228597886605,0.0875201387431212,6.426158909936203e-12,,,,validation,7.811
2754482618506108416,8.953881,9.264757,8.473912,5109.9736,2776.3914,3252.5527,0.7908449,1.0635028,7.522,0.031,7.613,0.02,7.608,0.02,7.576,0.202,0000,0.0,7.975,0.037,7.721,0.033,7.644,0.02,89.53968841320338,4.193803106199203,True,5691.842154812591,0.0883780442054289,5.918203376853384e-12,,,,validation,7.613
6055627978660934272,8.612699,8.897975,8.1588125,6632.925,5741.949,4608.152,0.73916245,0.9053081,7.334,0.027,7.362,0.02,7.378,0.019,7.188,0.072,0000,1.0,7.656,0.023,7.45,0.049,7.359,0.026,75.73994095765094,4.216074188825921,True,5980.476245288843,0.088924795131728,8.439816921680085e-12,,,,validation,7.362
6170740906151056896,9.23017,9.550626,8.730974,5090.8184,3804.7246,1249.624,0.8196516,1.1281842,7.73,0.028,7.774,0.019,7.772,0.019,7.638,0.123,0000,1.0,8.162,0.026,7.925,0.04,7.772,0.027,99.47815651081596,4.241531357490924,True,5259.1639041110375,0.1095855493969474,4.167678982898896e-12,,,,validation,7.774
3065665501751684992,9.231823,9.523398,8.77016,7120.7983,3414.7678,3300.078,0.7532387,0.9543924,7.869,0.026,7.929,0.02,7.904,0.019,7.757,0.171,0000,0.0,8.257,0.023,7.982,0.061,7.932,0.031,98.46796092621952,4.265348276771068,True,5740.462806252111,0.1077367592986226,4.5108769205239655e-12,,,,validation,7.929
3313630082762446208,8.081527,8.372159,7.6212482,2929.8787,883.46094,1347.8439,0.75091076,0.982283,6.777,0.064,6.760813317282281,0.021,6.811,0.017,6.837,0.091,0000,0.0,7.081,0.021,6.883,0.029,6.797,0.02,57.307069327470565,4.290486003554209,True,6099.876114897963,0.0735798708964465,1.5326611991025474e-11,,,,validation,6.777
979229114443510784,9.185755,9.448908,8.751292,6421.18,3455.3958,4551.831,0.6976156,1.055526,7.936,0.026,7.96,0.019,7.944,0.019,7.74,0.163,0000,0.0,8.265,0.02,8.004,0.018,7.943,0.018,94.40716817192884,4.310730146130153,True,5765.129544360839,0.1060143436093146,4.665127567871033e-12,,,,validation,7.96
2889483920341547648,8.885673,9.153937,8.4496765,6555.281,2384.9565,3550.8987,0.7042608,1.0059747,7.627,0.03,7.653,0.02,7.65,0.018,7.522,0.144,0000,0.0,7.962,0.021,7.744,0.042,7.666,0.018,81.35097636842865,4.333859151627237,True,5989.472623985314,0.0807093475717165,6.534617767259768e-12,,,,validation,7.653
6717484504859020800,8.011172,8.337552,7.5107555,3773.5916,1482.3177,1708.2472,0.82679653,0.9068791,6.545,0.085,6.573209419737759,0.026,6.603,0.013,6.613,0.094,hh00,0.0,6.932,0.021,6.689,0.04,6.576,0.018,53.76829820599342,4.358540544733838,True,5498.931509086723,0.0966222047575494,1.478670582032896e-11,,,,validation,6.568
1129330146899428992,8.907428,9.222543,8.42409,7219.0825,3552.1375,3660.0864,0.7984524,0.8948519,7.483,0.033,7.565,0.02,7.536,0.017,7.5,0.109,hh00,0.0,7.916,0.019,7.634,0.021,7.551,0.018,80.56855232890592,4.376600198859077,True,5433.065135891799,0.1096413435131816,5.833012759833411e-12,,,,validation,7.565
4914065704775922432,9.201502,9.5062,8.729564,7769.5156,3205.6655,3741.718,0.7766361,1.1135687,7.828,0.025,7.896,0.021,7.867,0.018,7.755,0.13,0000,0.0,8.218,0.021,7.966,0.036,7.933,0.02,91.08408104047034,4.404289594849125,True,6090.499164615351,0.0784921099021861,5.432521597051515e-12,,,,validation,7.896
6241718642333934976,8.855884,9.155019,8.385175,5234.476,3387.9092,3207.307,0.76984406,1.0385699,7.48,0.027,7.536,0.021,7.539,0.019,7.655,0.167,0000,0.0,7.874,0.02,7.647,0.026,7.554,0.031,76.83585250195979,4.42806442910676,True,5781.708510907721,0.0821774136521209,6.683304164944783e-12,,,,validation,7.536
4653880262476464128,9.246051,9.58823,8.737709,6594.399,2131.1213,3339.569,0.8505211,1.0190271,7.731,0.029,7.829,0.02,7.802,0.019,7.738,0.134,0000,0.0,8.194,0.023,7.889,0.036,7.831,0.024,91.05203362363558,4.449602749528712,True,5447.546390721934,0.1127521562553756,4.442874423022906e-12,,,,validation,7.829
50142819765290496,8.864345,9.165442,8.39517,5590.076,3904.5525,4837.0566,0.77027225,1.1264188,7.513,0.032,7.553,0.02,7.556,0.019,7.382,0.142,0000,0.0,7.888,0.026,7.616,0.031,7.565,0.016,75.52896303730635,4.4737773891890775,True,5756.880449761878,0.0950863635448237,6.567311158495201e-12,,,,validation,7.553
6409904819998547840,9.000379,9.343211,8.485955,9317.165,4084.9092,4110.1846,0.85725594,5.903928,7.449,0.031,7.537,0.02,7.519,0.018,7.442,0.127,0000,0.0,7.902,0.021,7.592,0.04,7.519,0.031,79.65132826855648,4.494413887456455,True,5306.568372077805,0.1256029792205689,5.462481938878864e-12,,,,validation,7.537
6742404557944480512,8.658744,8.965366,8.175638,4659.1885,2866.4749,3286.1663,0.78972816,1.0531956,7.217,0.036,7.286,0.02,7.268,0.018,7.321,0.134,0000,0.0,7.637,0.024,7.433,0.038,7.303,0.021,67.40615912125442,4.515246093720691,True,5667.881083329054,0.0825581342296235,7.931977387432271e-12,,,,validation,7.286
5165111078712185216,8.479103,8.804218,7.9811363,4612.9067,3197.4983,2923.9773,0.823082,0.9395738,7.009,0.046,7.062,0.021,7.066,0.017,6.997,0.095,0000,0.0,7.435,0.017,7.132,0.029,7.054,0.026,61.39056138986061,4.538594975841313,True,5320.291737131856,0.1149949788317416,8.689512487755607e-12,,,,validation,7.062
6842217325862263680,9.367455,9.649272,8.918169,4965.6777,2270.8865,3077.8127,0.73110294,1.0010039,8.061,0.023,8.096,0.021,8.067,0.021,8.032,0.294,0000,0.0,8.418,0.027,8.178,0.065,8.099,0.04,91.45817604978076,4.56134232001472,True,5790.038264575299,0.1028445029851459,3.897421241469057e-12,,,,validation,8.096
5090399332324571904,9.368055,9.703594,8.863415,12385.438,6528.5073,6465.0327,0.84017944,0.91017956,7.843,0.025,7.96,0.02,7.914,0.02,7.983,0.204,0000,1.0,8.325,0.026,8.049,0.033,7.939,0.027,90.65592119398887,4.581074123430138,True,5286.133398813904,0.1187946081769126,3.682982654330466e-12,,,,validation,7.96
4887382894032297472,9.322736,9.622165,8.852829,8465.82,4497.468,5293.4067,0.76933575,0.99410254,7.966,0.025,7.969,0.019,7.982,0.019,7.567,0.109,0000,1.0,8.368,0.02,8.049,0.046,8.02,0.029,87.94130292729449,4.6017715210808525,True,5559.028169158608,0.1025847472354066,3.923872552863461e-12,,,,validation,7.969
933500082245641216,7.8565116,8.222712,7.314926,5243.728,1646.1016,2491.7588,0.9077854,28.445686,5.931,0.091,6.1230042982007005,0.025,6.219,0.016,6.165,0.052,hh00,1.0,6.702,0.027,6.372,0.026,6.301,0.026,44.29426056347017,4.624774319572808,True,5186.588402724915,0.0947136050542235,1.7711960851638796e-11,,,,validation,6.058
3118443571713447936,9.289399,9.592563,8.819088,5063.7007,1359.3596,3048.663,0.7734747,0.9953487,7.92,0.026,7.965,0.02,7.947,0.02,7.837,0.172,0000,0.0,8.328,0.023,8.074,0.053,7.996,0.034,84.90738777506697,4.644671601173823,True,5683.829442382626,0.0912514575895702,4.191461181468797e-12,,,,validation,7.965
6661170371141429248,8.676322,8.985858,8.195753,3684.7944,1222.3083,1920.8466,0.79010487,0.96756655,7.274,0.039,7.32,0.021,7.3,0.019,7.014,0.084,0000,0.0,7.668,0.035,7.395,0.046,7.311,0.02,63.30643582744376,4.669082683541479,True,5491.523573577486,0.111069878046182,7.188296843965688e-12,,,,validation,7.32
