source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,ruwe,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,wise_cc_flags,wise_ext_flag,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,distance_invparallax_pc,M_G_invparallax,heph_cmd_main_sequence,T_colorfit_K,baseline_rms_mag,Fbol_fit_Wm2,mir_resid_proxy,saturation_flag,template_id,_origin
4441362875489608192,9.462636,9.7538805,9.003555,4455.2993,1815.5579,2505.2805,0.7503252,5.4403915,8.146,0.022,8.176,0.02,8.166,0.022,8.09,0.224,h000,0.0,8.529,0.024,8.265,0.067,8.179,0.038,99.89819446801536,4.464847805099513,True,5543.8638891092605,0.1122752133832736,3.248356057250154e-12,,,,validation
1607164362593977472,9.531792,9.837403,9.059171,1679.7325,553.4368,838.8858,0.7782326,0.9217122,8.167,0.023,8.206,0.02,8.166,0.019,7.898,0.163,0,0.0,8.564,0.03,8.33,0.033,8.259,0.033,98.34596356994896,4.568009301004441,True,5909.5968541977645,0.0728633836155992,3.679273439296019e-12,0.0897626503854311,False,87.0,template
1552365046663591552,9.651159,9.984473,9.152389,2776.9136,824.37305,1231.7029,0.83208466,0.9379101,8.208,0.023,8.233,0.02,8.207,0.019,7.911,0.151,0,0.0,8.597,0.02,8.358,0.031,8.272,0.026,97.1126175320217,4.714780699660011,True,5740.462806252101,0.0783750263344932,3.388921331968476e-12,0.1327369058504022,False,90.0,template
1260178387155799808,9.709737,10.024088,9.219679,7084.0806,4254.558,5699.724,0.804409,1.7760934,8.23,0.023,8.246,0.02,8.206,0.02,8.131,0.202,0000,0.0,8.65,0.021,8.387,0.023,8.283,0.017,96.64903968493176,4.783749284049206,True,5418.670929218119,0.0882385248880855,2.951590904542899e-12,,,,validation
1410031754619015168,9.5796795,9.875577,9.112923,6971.679,2371.5078,4664.3022,0.7626543,0.9803546,8.2,0.023,8.235,0.021,8.214,0.018,8.135,0.131,0000,0.0,8.585,0.027,8.279,0.018,8.251,0.012,89.01877360516328,4.8322714660268105,True,5667.8810833290345,0.1041944670264353,3.4676093524149122e-12,,,,validation
4827187346831383808,9.720111,10.086133,9.18535,7355.6694,2987.688,5026.616,0.9007826,1.3857932,8.122,0.023,8.165,0.021,8.108,0.02,7.951,0.201,0,0.0,8.613,0.024,8.286,0.059,8.215,0.023,93.28445001439792,4.87106472316329,True,5206.154722524501,0.1041129378813849,2.819267492634988e-12,0.1400853198171443,False,93.0,template
156417456177891712,9.671111,10.024053,9.148798,3661.052,1288.9004,1727.4512,0.87525463,0.8142211,8.147,0.022,8.19,0.019,8.153,0.023,7.772,0.209,0000,0.0,8.608,0.019,8.308,0.036,8.19,0.017,89.16502254232329,4.920138381478221,True,5078.799530090017,0.1166078386537773,2.70283161048576e-12,,,,validation
6826901197606522624,9.939104,10.289536,9.4198885,5083.7334,3045.9226,4084.8315,0.869648,0.917411,8.41,0.022,8.457,0.02,8.407,0.025,8.613,0.445,0000,0.0,8.83,0.019,8.533,0.047,8.45,0.025,98.65446036502536,4.968520373238537,True,5327.183681559236,0.1171986149958946,2.3508025985974235e-12,,,,validation
3885085033501424512,9.756786,10.088544,9.256672,3476.4824,1346.6978,2115.7935,0.831872,0.9784929,8.291,0.022,8.337,0.02,8.306,0.022,8.136,0.287,0000,0.0,8.693,0.018,8.384,0.018,8.507,0.019,89.66402339259406,4.993694887132621,True,7211.966159491069,0.0820306109874656,5.3117182729202455e-12,,,,validation
1272222059568726144,10.009346,10.284633,9.378119,3430.9033,1044.8617,504.16776,0.9065132,2.25953,8.19,0.023,8.231,0.02,8.186,0.019,8.034,0.145,0000,0.0,8.711,0.026,8.31,0.023,8.253,0.021,99.13216715901996,5.028272997358357,True,4844.188631032711,0.1347721486051114,2.3302473424175485e-12,,,,validation
3342179932971722752,9.854653,10.211745,9.330536,5718.695,2099.1594,3339.767,0.8812094,1.029729,8.306,0.022,8.363,0.019,8.314,0.025,8.189,0.276,0000,0.0,8.775,0.024,8.484,0.049,8.421,0.024,91.21947718618732,5.054215105981026,True,5513.817022034106,0.0895908136399142,2.6867522040482147e-12,,,,validation
3746358208316995968,9.973069,10.351099,9.416506,5082.6865,5214.8423,4408.9287,0.9345932,1.2058159,8.299,0.023,8.339,0.02,8.31,0.022,8.131,0.221,0000,0.0,8.773,0.023,8.445,0.031,8.339,0.018,95.09065650163592,5.082379771208487,True,4981.902461022248,0.1248888208453323,2.2518132834560333e-12,,,,validation
2987423502700649600,10.098609,10.436908,9.590086,5598.6143,2713.3083,3569.776,0.8468218,0.96565235,8.6,0.023,8.645,0.02,8.625,0.028,8.208,0.291,0000,0.0,9.03,0.021,8.72,0.04,8.654,0.025,99.20289363190388,5.115987299005303,True,5354.957429967969,0.1137645561372405,1.985443903784701e-12,,,,validation
6059543309532526464,10.021724,10.389856,9.487225,3470.1887,992.25195,1344.1215,0.90263176,0.889668,8.421,0.023,8.47,0.02,8.385,0.024,8.21,0.171,0h00,0.0,8.879,0.027,8.59,0.055,8.506,0.021,94.78397620161398,5.138049382688326,True,5376.004527100168,0.0983735452484425,2.3109791331617158e-12,,,,validation
3901013589733733504,9.9217005,10.314439,9.363158,6194.5684,2341.265,3088.7632,0.9512806,0.8811467,8.261,0.022,8.321,0.019,8.302,0.026,8.121,0.286,hh00,0.0,8.748,0.029,8.394,0.046,8.269,0.023,89.67228710776006,5.158409266705856,True,4730.594690281244,0.168735316335289,2.0032945450007416e-12,,,,validation
2880344814049900160,9.811891,10.149094,9.302478,6816.418,3389.0178,4563.733,0.8466158,0.92597026,8.29,0.021,8.341,0.02,8.322,0.024,8.365,0.31,hh00,0.0,8.719,0.027,8.396,0.023,8.338,0.031,84.35830030468148,5.181251896188016,True,5320.29173713186,0.1199442144188676,2.6297845902195186e-12,,,,validation
2760687746738093568,9.774599,10.101178,9.272949,7712.089,3462.6663,6842.0425,0.82822895,1.1450751,8.257,0.023,8.296,0.019,8.281,0.023,8.021,0.238,0000,0.0,8.72,0.034,8.416,0.08,8.319,0.027,82.03147074345121,5.204696509535211,True,5186.588402724906,0.1227251204748953,2.431691735725815e-12,,,,validation
4482910666826976256,9.905123,10.291294,9.345184,5670.1963,3136.8667,1456.918,0.9461098,0.9421547,8.164,0.023,8.21,0.02,8.171,0.021,8.159,0.259,0000,0.0,8.694,0.027,8.345,0.023,8.28,0.023,86.4806329363491,5.220528702595775,True,5103.700394055906,0.0983216903078884,2.607675960950878e-12,,,,validation
1471129279312824448,10.1267,10.48318,9.599166,5313.217,1797.498,2520.6353,0.8840141,1.009964,8.516,0.055,8.527,0.048,8.488,0.04,8.549,0.328,hh00,0.0,9.0,0.022,8.661,0.016,8.594,0.018,94.80480421016291,5.242548271690586,True,5154.347481952604,0.1158028602469437,2.123897417684625e-12,,,,validation
1726507003940803328,10.08239,10.46161,9.534882,2194.4612,1045.6549,1390.8594,0.92672825,2.4528809,8.408,0.022,8.432,0.019,8.386,0.019,8.501,0.23,HH00,0.0,8.915,0.024,8.568,0.023,8.475,0.015,91.71411820605206,5.270209025737733,True,4946.641890735969,0.1116361836687061,2.006447875649948e-12,,,,validation
392261566464865280,10.16638,10.51345,9.648278,6736.796,3632.6948,6307.843,0.86517143,1.071904,8.62,0.023,8.663,0.02,8.609,0.023,8.538,0.236,0000,0.0,9.065,0.021,8.756,0.02,8.645,0.017,94.36733432578554,5.292271563315785,True,5066.452878874474,0.1261874846613813,1.7903510267207353e-12,,,,validation
5751670016387472768,10.150782,10.594304,9.538123,7119.885,2729.9714,4542.763,1.056181,2.650214,8.196,0.023,8.256,0.021,8.19,0.02,8.069,0.216,0000,0.0,8.83,0.021,8.385,0.044,8.259,0.021,92.83633331527574,5.312192104350176,True,4296.6564589832005,0.1646644676660083,1.7213351879944705e-12,,,,validation
5495552324729876224,9.856834,10.269143,9.280926,6183.9214,2339.6863,4274.14,0.98821735,0.9225827,8.115,0.022,8.185,0.019,8.121,0.018,8.099,0.143,0000,0.0,8.626,0.023,8.271,0.038,8.175,0.024,80.41952170222957,5.330026571031251,True,4883.452036259496,0.1406273145137437,2.446155350095316e-12,,,,validation
2298193573677849856,10.02469,10.38361,9.436666,950.71497,1621.6356,2414.6948,0.94694424,6.9910207,8.214,0.023,8.231,0.02,8.174,0.02,8.199,0.172,0000,0.0,8.871,0.065,8.398,0.028,8.299,0.021,85.63011771127579,5.361557294878686,True,4292.43280673656,0.1503368061169186,1.6748002554333456e-12,,,,validation
4733062245185330048,9.991057,10.421454,9.398902,7612.1475,2618.1987,4885.256,1.0225525,0.9324279,8.188,0.023,8.258,0.02,8.201,0.019,8.163,0.159,hh00,0.0,8.745,0.032,8.356,0.042,8.279,0.025,83.80915870850033,5.374599594246032,True,4800.186880023226,0.1410360829910638,2.148509691261224e-12,,,,validation
4206010350002487424,9.914829,10.302666,9.358154,7441.923,2947.79,3933.7131,0.9445114,0.98389256,8.235,0.022,8.298,0.019,8.249,0.024,8.342,0.315,0h00,0.0,8.738,0.023,8.412,0.055,8.271,0.023,80.34147753591277,5.390129927759528,True,4794.751212510503,0.1454603807942238,2.107962168081525e-12,,,,validation
2638203938109324928,9.987875,10.393552,9.417442,4604.6177,1570.2754,2238.5415,0.9761095,0.998797,8.253,0.023,8.313,0.021,8.302,0.026,8.075,0.283,0000,0.0,8.768,0.018,8.434,0.027,8.33,0.021,82.39489760355272,5.408373408215422,True,4958.331841867088,0.1169093478702063,2.291740827308807e-12,,,,validation
2769275104348878464,9.880914,10.249377,9.342264,3965.7468,4053.0593,2339.1611,0.9071131,1.0357723,8.256,0.023,8.301,0.019,8.25,0.026,7.974,0.219,0,0.0,8.709,0.029,8.384,0.024,8.334,0.017,77.83382335822799,5.425072177924628,True,5361.952341559023,0.1039927424678119,2.7511019516877334e-12,0.1632372052947097,False,104.0,template
604809155660283648,9.895671,10.27997,9.33981,10040.799,5527.1045,7501.168,0.9401598,0.9138139,8.206,0.023,8.264,0.021,8.23,0.022,8.354,0.353,0000,0.0,8.665,0.019,8.275,0.023,8.254,0.023,77.1290187110279,5.459581969992566,True,5122.559742688192,0.1397086607465113,2.663851643996174e-12,,,,validation
4931754132448077824,9.915905,10.311923,9.348403,932.56683,274.95773,360.33463,0.96352005,0.9204867,8.152,0.022,8.181,0.02,8.124,0.02,7.905,0.198,0,0.0,8.732,0.026,8.355,0.073,8.264,0.031,77.10404683927455,5.480519136084826,True,4789.329076564775,0.117203781001064,2.197471618296752e-12,0.1460543231548108,False,105.0,template
3024891594801681536,9.9924965,10.412251,9.409862,1897.3525,459.1343,791.9925,1.0023899,0.8617884,8.24,0.023,8.297,0.02,8.232,0.023,8.143,0.275,0000,0.0,8.775,0.021,8.388,0.053,8.324,0.036,79.16967027355818,5.49970231904733,True,4883.45203625949,0.1373831015720848,2.150553292333845e-12,,,,validation
3134194492397755904,9.840073,10.221443,9.285566,4323.2847,2919.4531,2880.1497,0.93587685,1.1368335,8.128,0.022,8.187,0.02,8.141,0.023,8.172,0.273,hh00,0.0,8.661,0.026,8.272,0.038,8.164,0.024,73.03949200613931,5.522284280031558,True,4637.940781359399,0.1605959596765435,2.1692645462886864e-12,,,,validation
2430898682913910656,10.355557,10.793932,9.752581,3635.3496,1356.9303,1498.6787,1.0413513,11.248017,8.444,0.022,8.465,0.02,8.434,0.026,8.397,0.303,0000,0.0,9.037,0.026,8.614,0.051,8.522,0.024,91.81254269415292,5.5410469245622025,True,4549.324912764459,0.1413698825136452,1.5295371870652469e-12,,,,validation
6700905862374462080,10.391326,10.8162155,9.8025675,5455.82,2324.9055,3739.9956,1.013648,1.078122,8.573,0.023,8.634,0.02,8.583,0.031,8.185,0.299,0000,1.0,9.129,0.024,8.73,0.021,8.663,0.021,92.29683070672525,5.565392057720496,True,4800.1868800232205,0.1298147902796323,1.5829996548645498e-12,,,,validation
1961732432782834304,10.474746,10.880849,9.9020605,5999.0967,2955.907,4519.0503,0.9787884,1.1451268,8.735,0.023,8.783,0.02,8.726,0.024,8.44,0.29,0000,0.0,9.27,0.022,8.837,0.025,8.766,0.021,95.09342629729912,5.583993521595012,True,4603.014236668867,0.1631576285427104,1.2714409642569468e-12,,,,validation
5729218886597933696,10.161458,10.535345,9.620097,4935.1763,2535.6511,4168.845,0.9152479,0.8223662,8.511,0.022,8.558,0.02,8.513,0.027,8.319,0.331,0h00,0.0,8.99,0.024,8.616,0.034,8.554,0.019,81.51421096541294,5.605291354714375,True,4970.085595038559,0.138777796259897,1.83027230864793e-12,,,,validation
4718295872743981440,9.809432,10.190096,9.257727,6365.9175,4995.241,7639.5312,0.93236923,0.9532785,8.112,0.022,8.172,0.02,8.132,0.018,8.177,0.237,0000,0.0,8.622,0.019,8.227,0.031,8.174,0.023,68.80876417942171,5.621213210541141,True,4900.502084576782,0.1407067310057148,2.5387572168012632e-12,,,,validation
6551891452346133120,10.290348,10.676385,9.714224,3879.705,1700.5665,844.31213,0.96216106,1.0438542,8.494,0.023,8.537,0.02,8.481,0.023,8.322,0.294,0,0.0,9.05,0.026,8.642,0.044,8.588,0.023,85.21813619451773,5.637687842422011,True,4822.073441704347,0.1319830592556991,1.6646882919637377e-12,0.1803460771058915,False,108.0,template
2802314260532668928,10.374433,10.799568,9.787814,1576.0249,459.28577,696.425,1.011754,0.86808765,8.579,0.023,8.656,0.02,8.57,0.023,8.207,0.281,0000,0.0,9.135,0.021,8.745,0.02,8.63,0.017,87.83952854231613,5.655983019298015,True,4598.074198445959,0.1536584739861476,1.4625098516223852e-12,,,,validation
1694205963656109056,10.548435,10.979033,9.957288,2080.9275,769.7618,1236.7158,1.0217457,1.0942152,8.752,0.023,8.792,0.019,8.735,0.022,8.844,0.279,0000,0.0,9.286,0.02,8.922,0.017,8.822,0.02,94.38473547565196,5.673926185010258,True,4811.102126530015,0.1224357230312228,1.3792622561341222e-12,,,,validation
1292061544302612096,10.588106,11.005739,10.001834,11136.427,3142.0679,4107.689,1.0039053,0.9210913,8.767,0.023,8.83,0.02,8.772,0.022,8.689,0.23,0000,0.0,9.31,0.018,8.898,0.016,8.803,0.016,95.40074905312594,5.69034707677501,True,4588.229183364135,0.1632993969716052,1.268891777886269e-12,,,,validation
1645214027624984192,10.689173,11.153296,10.070346,3740.729,957.75574,1357.4631,1.0829506,0.9049533,8.79,0.023,8.864,0.02,8.796,0.022,8.86,0.278,0000,0.0,9.348,0.02,8.961,0.019,8.853,0.015,99.09081819769112,5.709005927917605,True,4648.030850565477,0.1463349484564687,1.236664472990409e-12,,,,validation
1927351322651285888,10.510849,10.93988,9.91492,3959.7673,1228.7692,1688.0599,1.0249605,0.91322917,8.661,0.023,8.71,0.02,8.644,0.023,8.358,0.235,0000,0.0,9.246,0.023,8.832,0.021,8.717,0.018,90.57538868824226,5.725797967957794,True,4483.019336759952,0.1495141629199426,1.2765004262298614e-12,,,,validation
1351790073940150400,10.610257,11.009201,10.041886,9010.036,2282.8928,3178.8584,0.9673147,1.0239956,8.853,0.023,8.904,0.02,8.809,0.027,8.801,0.478,0000,0.0,9.376,0.022,8.974,0.022,8.892,0.017,94.29128178982924,5.73789930225206,True,4704.436081993857,0.150289610056673,1.2086540344690273e-12,,,,validation
1958639369133397632,10.741382,11.193628,10.129615,3555.5442,1318.4646,1954.5612,1.0640135,1.0497762,8.862,0.022,8.934,0.021,8.879,0.03,8.784,0.335,00P0,0.0,9.427,0.022,9.02,0.024,8.93,0.018,99.47885240883495,5.752728167039919,True,4637.940781359397,0.1474099500599358,1.1325236698362673e-12,,,,validation
1032359165563802240,9.9753895,10.407239,9.381608,1385.3746,376.03757,576.376,1.025631,1.0301404,8.157,0.023,8.2,0.02,8.137,0.021,7.652,0.141,0000,0.0,8.73,0.024,8.32,0.021,8.25,0.016,69.40678159232807,5.768379967305204,True,4725.336141526201,0.1261977213281633,2.2599193642673808e-12,,,,validation
5418322799800419072,10.391134,10.817895,9.799551,6471.321,2982.3008,4632.1724,1.0183439,1.1001115,8.567,0.023,8.616,0.02,8.563,0.022,8.619,0.305,0000,0.0,9.126,0.032,8.696,0.027,8.621,0.021,83.55031113005089,5.781393642568528,True,4598.074198445959,0.1552511393705618,1.4406652991271708e-12,,,,validation
4774618974351691520,10.705549,11.1518135,10.095703,4983.577,1782.9695,2393.1633,1.0561104,1.8962443,8.79,0.022,8.837,0.02,8.785,0.02,8.787,0.159,0000,0.0,9.412,0.023,8.979,0.022,8.85,0.019,96.11377993546394,5.791620713014879,True,4335.094699081921,0.1550105759963558,1.0427495754587073e-12,,,,validation
5275946661159262848,10.316829,10.752063,9.690418,1825.8334,1812.647,2425.0469,1.0616446,5.244834,8.34,0.023,8.377,0.02,8.324,0.018,8.156,0.133,0000,0.0,8.974,0.029,8.528,0.044,8.438,0.021,79.57297206367495,5.8130011033260764,True,4450.684917196787,0.1437102026953322,1.589782072056392e-12,,,,validation
2611359430436532864,10.365689,10.802604,9.768219,2662.7456,1433.0941,1805.3633,1.0343847,1.1180505,8.505,0.022,8.576,0.021,8.508,0.028,8.209,0.322,0000,0.0,9.105,0.023,8.642,0.036,8.575,0.021,80.68607530778664,5.831696043786668,True,4478.367865418927,0.1664852116122378,1.4194985790532641e-12,,,,validation
180382445977793536,9.949086,10.364457,9.364185,7867.2744,2749.166,6039.93,1.0002718,1.1046433,8.143,0.023,8.197,0.021,8.17,0.024,8.066,0.257,0000,0.0,8.65,0.023,8.249,0.021,8.2,0.016,66.17427512883727,5.845640036250959,True,4889.120624532764,0.1405342174874052,2.5405514657389385e-12,,,,validation
4274488793161742720,10.780586,11.315805,10.083822,2588.1394,853.06665,1067.3103,1.2319832,1.2647706,8.487,0.022,8.498,0.019,8.46,0.025,8.389,0.357,HH00,0.0,9.181,0.029,8.714,0.063,8.573,0.019,96.08935116682667,5.8672096956706845,True,4146.446600786915,0.1536434041639902,1.1875235589936309e-12,,,,validation
1219930420425824768,10.377193,10.828121,9.757523,7583.142,4406.8423,5438.3247,1.0705986,1.1932157,8.415,0.023,8.451,0.019,8.441,0.022,8.184,0.187,0000,0.0,8.999,0.027,8.538,0.026,8.491,0.02,79.20608921021586,5.883400147056264,True,4583.324160768088,0.1493746183518897,1.6432790272726077e-12,,,,validation
6276249389116942848,10.197171,10.682466,9.556732,4102.458,1260.8645,4677.023,1.1257334,1.2429,8.204,0.023,8.271,0.02,8.21,0.02,8.234,0.217,0000,0.0,8.8,0.026,8.358,0.046,8.271,0.027,72.28523179034536,5.9019231101453045,True,4483.019336759954,0.1703833534426142,1.8230395222591863e-12,,,,validation
3506524893749579648,10.597826,11.073947,9.96059,9702.244,2088.176,4743.5815,1.1133566,0.97004795,8.609,0.023,8.677,0.021,8.612,0.022,8.498,0.273,0000,0.0,9.222,0.021,8.764,0.051,8.69,0.023,86.2580630356568,5.918827491811147,True,4469.096803947801,0.1618229782585527,1.2657931428039546e-12,,,,validation
3971656726486603776,10.533084,10.987098,9.916202,5552.6763,1679.552,2720.835,1.0708961,0.98509026,8.581,0.022,8.642,0.02,8.618,0.027,8.646,0.376,0000,0.0,9.176,0.022,8.728,0.028,8.635,0.025,82.90987353637875,5.940052736450628,True,4427.912356377465,0.1668615066310126,1.301034082627515e-12,,,,validation
4848088513118488448,10.744002,11.193655,10.132915,5634.047,1544.2732,2246.851,1.0607405,0.92726517,8.842,0.023,8.904,0.02,8.823,0.021,8.757,0.256,0000,0.0,9.412,0.022,8.99,0.024,8.896,0.023,90.54238646692724,5.959742313962018,True,4544.514148768226,0.1563131312629212,1.0981065758853336e-12,,,,validation
5149065145317788928,10.4543495,10.9567995,9.797345,6484.642,1888.2023,2794.609,1.1594543,0.9883836,8.397,0.023,8.487,0.02,8.404,0.022,8.13,0.179,0000,1.0,9.055,0.024,8.586,0.031,8.472,0.02,78.41213261340147,5.9824331713107455,True,4246.595555735482,0.176493820073992,1.3797419809600105e-12,,,,validation
1901775926275587328,10.645225,11.261403,9.893407,1267.1876,364.40997,505.25266,1.3679962,1.1597587,8.189,0.023,8.246,0.018,8.167,0.019,8.069,0.257,dh00,0.0,8.922,0.026,8.381,0.02,8.254,0.014,85.10193631519127,5.995527791737112,True,3926.609568318465,0.1919236756611897,1.4772433231545396e-12,,,,validation
1998802742194895488,10.806778,11.326494,10.137479,7516.5312,2508.6172,3358.3308,1.1890154,1.1840241,8.726,0.023,8.8,0.02,8.718,0.025,8.621,0.252,0hpp,0.0,9.335,0.018,8.873,0.017,8.765,0.02,90.9198544949376,6.013484339883611,True,4300.889070528932,0.1822263256420631,1.128931786979772e-12,,,,validation
5461082016725619072,10.610224,11.119721,9.946514,4257.311,1299.3582,1964.2476,1.1732073,0.9981549,8.548,0.022,8.63,0.021,8.483,0.022,7.746,0.191,0000,0.0,9.18,0.029,8.711,0.044,8.598,0.019,82.32521606177028,6.032559604063483,True,4250.716417446599,0.1870641918042531,1.2073060857528425e-12,,,,validation
3824670580407131136,10.455884,10.914489,9.832268,6188.3623,3038.4006,5549.1978,1.082221,1.0126485,8.428,0.023,8.485,0.021,8.456,0.026,8.245,0.235,ddd0,0.0,9.132,0.022,8.702,0.038,8.59,0.021,76.19095623812389,6.046366878798906,True,4423.390076970333,0.1156720386229184,1.4156571600688665e-12,,,,validation
4471568143540690816,10.128738,10.532321,9.5504465,7619.5854,1942.0177,4659.431,0.98187447,0.96214664,8.321,0.024,8.358,0.021,8.302,0.024,8.109,0.246,000p,0.0,8.854,0.037,8.45,0.042,8.341,0.036,64.62976459117269,6.076575129789461,True,4558.980326177774,0.1793616686244462,1.712867394307599e-12,,,,validation
5591090603761220352,10.913988,11.344069,10.255621,1677.2264,2547.8435,3162.9492,1.0884476,3.9270186,8.853,0.022,8.845,0.02,8.812,0.023,8.875,0.394,d000,1.0,9.499,0.022,9.05,0.021,8.928,0.021,91.78466469262705,6.100137371538253,True,4296.6564589832005,0.1347233476643229,9.700438360206026e-13,,,,validation
1250211279890399616,10.7745905,11.263774,10.128387,3986.7458,1191.5631,2028.7264,1.1353865,0.94815123,8.757,0.022,8.821,0.02,8.76,0.03,8.644,0.303,0000,0.0,9.347,0.027,8.858,0.029,8.787,0.018,85.16256889971295,6.123346733459382,True,4343.743198528155,0.189331090122275,1.0816745217155816e-12,,,,validation
2518986263131350144,10.592349,11.071416,9.955227,3423.411,1174.578,1831.1749,1.116189,1.0710648,8.588,0.023,8.651,0.02,8.594,0.023,8.415,0.28,0000,0.0,9.234,0.029,8.789,0.057,8.657,0.025,77.64657162975509,6.141737575733096,True,4271.459109294755,0.175971211621809,1.135704952149466e-12,,,,validation
2614874049419123840,10.600234,11.089264,9.955048,2050.3015,617.05237,886.3793,1.1342163,1.0395834,8.561,0.022,8.652,0.02,8.561,0.025,8.352,0.334,0000,1.0,9.217,0.023,8.77,0.051,8.662,0.023,77.21700168277061,6.1616693296637415,True,4365.53826191267,0.1632031568471722,1.2211073578396658e-12,,,,validation
6875776692781604480,10.587195,11.106375,9.915911,2918.0935,843.8593,1357.4658,1.190464,0.9908474,8.475,0.023,8.551,0.019,8.481,0.024,8.235,0.284,0000,0.0,9.133,0.03,8.638,0.029,8.572,0.023,76.16972924863363,6.178282940690906,True,4339.41435006425,0.1712918347607549,1.3225849617460504e-12,,,,validation
6451522572061917824,11.108074,11.589954,10.464136,5674.121,2738.2534,4634.5996,1.1258183,1.4575101,9.063,0.023,9.129,0.021,9.041,0.028,8.922,0.52,0000,0.0,9.723,0.023,9.251,0.026,9.16,0.025,95.96636908060104,6.197478682805674,True,4330.784950337124,0.1562388666517733,7.842591427418566e-13,,,,validation
3422291930717792384,10.782448,11.268837,10.133313,7502.958,2849.6333,3097.2966,1.1355238,1.1124631,8.73,0.022,8.8,0.02,8.748,0.033,8.731,0.539,0000,0.0,9.386,0.02,8.897,0.017,8.779,0.019,81.6997345912424,6.221344771545148,True,4150.349283854112,0.1861598772102906,1.0329890202964358e-12,,,,validation
2697796158369038720,11.069845,11.610765,10.379868,2330.6045,1067.1904,1585.1464,1.2308979,0.9495371,8.889,0.022,8.966,0.02,8.871,0.026,8.632,0.446,0000,0.0,9.558,0.024,9.056,0.021,8.944,0.023,92.2269664491923,6.245555380211492,True,4123.204549048117,0.1889678345364603,8.497600634092105e-13,,,,validation
1273679801533606272,10.9717,11.5180435,10.257704,3068.5305,1068.7257,1109.5314,1.2603397,1.0567644,8.708,0.023,8.749,0.02,8.659,0.023,8.463,0.247,0000,0.0,9.415,0.02,8.916,0.019,8.765,0.015,87.51450088405406,6.261299898765714,True,3989.737309417904,0.1799420022411017,9.668909545635737e-13,,,,validation
3358334816801057280,11.056397,11.600535,10.365807,2446.0955,538.96893,1020.18463,1.2347288,0.90378666,8.889,0.022,8.956,0.02,8.894,0.03,8.602,0.392,0000,0.0,9.537,0.023,9.088,0.031,8.935,0.021,89.50475442077862,6.297166473483731,True,4169.989541367378,0.1789347407072119,8.546769026657549e-13,,,,validation
1683751326063005952,10.660965,11.14415,10.0194,9260.441,2453.6106,3469.7083,1.1247501,0.9009729,8.614,0.023,8.665,0.02,8.574,0.022,8.412,0.242,hh00,0.0,9.246,0.021,8.764,0.017,8.673,0.016,74.22807666404283,6.308123961887972,True,4288.219716333029,0.1711640594246085,1.2411166734884766e-12,,,,validation
6812921079057623424,10.731703,11.2861,10.030928,9198.417,2896.372,3667.968,1.2551727,1.0716811,8.5,0.023,8.567,0.02,8.552,0.026,8.253,0.287,0000,1.0,9.222,0.025,8.701,0.021,8.579,0.021,75.71285940307472,6.335854758807535,True,4014.9155914336,0.1821701810265042,1.1392645775391522e-12,,,,validation
5048314184741564288,10.796371,11.318725,10.117683,7536.2393,3113.473,3824.717,1.2010412,1.1170872,8.628,0.023,8.699,0.02,8.62,0.02,8.485,0.206,0000,0.0,9.335,0.024,8.807,0.022,8.687,0.019,77.09581389809044,6.3612170118409,True,3996.89441763814,0.1943448887568312,1.0152801988319228e-12,,,,validation
2404895301636503424,10.815217,11.298317,9.995474,1376.4391,415.00204,55.08901,1.3028431,1.2195857,8.172,0.022,8.221,0.02,8.203,0.023,8.226,0.302,0000,0.0,8.931,0.021,8.349,0.04,8.313,0.024,76.95999339502144,6.383891891214645,True,4107.873160683713,0.1723724109324173,1.5323095974790919e-12,,,,validation
4821767785298288384,10.345995,10.884506,9.659272,4068.2983,1710.6742,2524.8264,1.225234,0.88286656,8.168,0.023,8.233,0.021,8.178,0.021,8.169,0.187,0000,0.0,8.827,0.023,8.409,0.042,8.202,0.029,61.41195318892158,6.404730448956176,True,4081.3542677583528,0.1852861515668024,1.5532374179104374e-12,,,,validation
4898372856349781504,11.192588,11.759094,10.481743,5549.134,2523.562,4081.2507,1.2773514,1.352468,8.942,0.023,9.015,0.02,8.929,0.028,8.223,0.236,0000,0.0,9.611,0.022,9.13,0.022,8.969,0.023,89.91074336985095,6.423530058159415,True,4018.542248716421,0.1985170897383345,7.719698320054819e-13,,,,validation
4884803886430031104,11.09838,11.631022,10.407835,4432.3086,2290.7373,3475.7678,1.2231874,1.1851822,8.884,0.112,8.943,0.023,8.886,0.027,8.583,0.305,0000,0.0,9.538,0.022,9.038,0.022,8.957,0.023,85.06231639044455,6.44969397444607,True,4254.846884720092,0.1730191892366793,9.452199467720101e-13,,,,validation
6876711586902802688,10.713741,11.266258,10.01542,1822.9159,539.89044,789.98126,1.2508383,1.1636441,8.515,0.023,8.569,0.02,8.505,0.025,8.083,0.266,0000,0.0,9.192,0.025,8.678,0.021,8.576,0.022,70.72064575954404,6.466009911883415,True,4115.522846430233,0.1815394140400563,1.201234775525102e-12,,,,validation
